dataset_key,dataset_name,objective_key,variant,action,candidate_mode,order_mode,step,objective_value,variant_label,initial_value,delta_from_initial,normalized_value,plot_value
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,12,0.4111977206949734,Flip,0.4583405908271846,-0.04714287013221119,,-10.285554252816812
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,13,0.4089952279591136,Flip,0.4583405908271846,-0.04934536286807101,,-10.76609051339214
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,14,0.4071240274345962,Flip,0.4583405908271846,-0.0512165633925884,,-11.174345981479826
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,15,0.40544952446763516,Flip,0.4583405908271846,-0.05289106635954943,,-11.539686298369281
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,16,0.4037978173087492,Flip,0.4583405908271846,-0.054542773518435395,,-11.900053063159863
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,17,0.402516187787539,Flip,0.4583405908271846,-0.05582440303964559,,-12.179676894620478
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,18,0.40134817474220374,Flip,0.4583405908271846,-0.056992416084980846,,-12.43451206931607
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,19,0.4001373125733029,Flip,0.4583405908271846,-0.05820327825388172,,-12.698695995665595
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,20,0.39909577703569976,Flip,0.4583405908271846,-0.05924481379148483,,-12.925936514713541
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,21,0.3980953475133931,Flip,0.4583405908271846,-0.0602452433137915,,-13.144208590616996
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,22,0.3972697670768819,Flip,0.4583405908271846,-0.061070823750302705,,-13.32433237913445
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,23,0.39663189701937296,Flip,0.4583405908271846,-0.06170869380781163,,-13.46350182436245
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,24,0.3960265878176747,Flip,0.4583405908271846,-0.0623140030095099,,-13.595567195357816
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,25,0.3954706018137927,Flip,0.4583405908271846,-0.06286998901339191,,-13.716871311774518
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,0,0.4583405908271846,Flip,0.4583405908271846,0.0,,0.0
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,1,0.45944352932753274,Flip,0.4583405908271846,0.0011029385003481496,,0.24063731696938181
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,2,0.4569694301334605,Flip,0.4583405908271846,-0.001371160693724116,,-0.2991575961556297
